2018/03/23,3301.9481,3339.0812,3257.8133,3322.8407
2018/03/22,3417.9773,3444.5511,3396.2561,3436.6815
2018/03/21,3436.359,3471.1927,3423.6664,3456.0414
2018/03/20,3446.492,3448.5599,3406.405,3411.4158
2018/03/19,3434.5369,3435.9117,3404.9006,3419.4534
2018/03/16,3424.6379,3456.7937,3424.0058,3445.9188
2018/03/15,3446.8663,3453.1579,3428.0855,3432.5704
2018/03/14,3447.1306,3461.3918,3442.9031,3454.7583
2018/03/13,3466.9144,3491.7109,3463.9092,3481.4493
2018/03/12,3484.1534,3491.3771,3470.4251,3476.4119
2018/03/09,3463.8131,3466.4992,3439.0948,3447.3479
2018/03/08,3444.1704,3445.3169,3416.0005,3423.1297
2018/03/07,3426.6167,3465.157,3419.3629,3444.6379
2018/03/06,3445.4495,3446.0926,3397.227,3421.217
2018/03/05,3411.1834,3424.2094,3389.9287,3410.0112
2018/03/02,3408.5998,3424.7805,3395.7344,3402.2005
2018/03/01,3428.7653,3435.4935,3381.4061,3388.2155
2018/02/28,3413.7363,3433.0648,3393.2353,3418.6314
2018/02/27,3448.0337,3486.4105,3440.2248,3486.4105
2018/02/26,3487.3472,3494.0852,3437.0559,3464.0027
2018/02/23,3444.8254,3450.2099,3412.8163,3430.5813
2018/02/22,3423.3661,3424.7952,3387.2294,3390.8645
2018/02/14,3350.5705,3355.1483,3321.4669,3339.1415
2018/02/13,3335.6891,3371.6153,3326.4346,3326.4346
2018/02/12,3303.3711,3318.0604,3260.9022,3276.4531
2018/02/09,3278.0098,3330.7071,3207.614,3323.0081
2018/02/08,3416.5703,3463.8958,3378.4382,3436.5122
2018/02/07,3466.1296,3588.1034,3460.6108,3574.7245
2018/02/06,3530.5739,3603.3289,3523.815,3580.0922
2018/02/05,3652.9844,3653.2209,3567.7107,3573.3845
2018/02/02,3626.2707,3627.4051,3549.5224,3581.3711
2018/02/01,3610.5076,3660.7323,3586.7197,3643.5312
2018/01/31,3645.8022,3661.111,3618.4057,3634.8942
2018/01/30,3653.2691,3690.068,3649.7577,3677.9469
2018/01/29,3690.0242,3757.2036,3676.6597,3732.6872
2018/01/26,3726.8936,3744.5089,3701.7842,3703.1397
2018/01/25,3716.5906,3740.9252,3695.3187,3723.8279
2018/01/24,3728.35,3738.8979,3694.4085,3722.1199
2018/01/23,3714.797,3715.5513,3670.4406,3670.4406
2018/01/22,3667.3119,3669.4346,3640.3309,3641.7133
2018/01/19,3653.1305,3664.2003,3638.885,3646.5785
2018/01/18,3639.3673,3641.2508,3612.1095,3613.2751
2018/01/17,3607.8133,3629.3891,3592.9296,3601.4282
2018/01/16,3599.3406,3600.3789,3563.0532,3564.6442
2018/01/15,3572.0135,3605.5484,3563.4387,3591.283
2018/01/12,3591.2733,3598.071,3579.7716,3585.9641
2018/01/11,3587.5052,3588.7039,3566.8527,3577.2592
2018/01/10,3583.8046,3592.5739,3559.7007,3575.6552
2018/01/09,3575.4218,3578.9027,3564.5632,3567.2159
2018/01/08,3570.7539,3574.1574,3544.6105,3551.9602
2018/01/05,3552.174,3563.0127,3540.0935,3546.6018
2018/01/04,3545.7988,3553.3128,3524.4273,3530.4031
2018/01/03,3528.4275,3539.7516,3503.4137,3506.0032
2018/01/02,3506.6157,3507.3808,3470.6735,3470.6735
2017/12/29,3463.479,3464.586,3448.3691,3450.9819
2017/12/28,3452.1863,3460.2877,3417.9529,3426.9481
2017/12/27,3430.6185,3463.4681,3424.9147,3458.6459
2017/12/26,3462.5036,3463.747,3429.1534,3432.8396
2017/12/25,3435.6005,3468.9758,3425.0859,3452.0995
2017/12/22,3452.9859,3463.7607,3449.19,3453.6398
2017/12/21,3456.136,3465.7413,3421.8845,3436.2674
2017/12/20,3443.0854,3456.2894,3431.0251,3452.6278
2017/12/19,3452.4163,3452.8395,3420.3986,3420.3986
2017/12/18,3422.3924,3435.6287,3407.974,3422.5309
2017/12/15,3420.5325,3443.0006,3413.4913,3443.0006
2017/12/14,3448.1579,3466.0844,3437.8087,3459.1761
2017/12/13,3459.272,3460.2955,3428.1057,3433.4079
2017/12/12,3435.9438,3477.3892,3435.4368,3477.3892
2017/12/11,3479.3754,3479.8773,3443.8342,3446.1459
2017/12/08,3445.6317,3453.1285,3412.9113,3418.9199
2017/12/07,3426.8742,3447.0163,3413.3325,3438.6151
2017/12/06,3449.8306,3452.1891,3408.587,3447.0915
2017/12/05,3460.0625,3472.5526,3456.51,3457.7433
2017/12/04,3466.0719,3481.161,3460.2298,3466.8141
2017/12/01,3474.4272,3481.6785,3458.5394,3471.8418
2017/11/30,3474.0133,3498.9291,3462.5974,3486.0321
2017/11/29,3495.7253,3501.197,3461.859,3493.3462
2017/11/28,3491.3385,3491.4884,3456.8887,3467.8823
2017/11/27,3479.4346,3505.3661,3472.104,3504.9505
2017/11/24,3512.4817,3519.7767,3485.759,3498.4309
2017/11/23,3510.5312,3591.812,3500.4555,3587.1939
2017/11/22,3592.9182,3605.1971,3565.462,3579.1549
2017/11/21,3571.9795,3581.7749,3537.4523,3542.4433
2017/11/20,3552.9785,3553.722,3495.0401,3520.409
2017/11/17,3543.0267,3564.1758,3532.7706,3553.0636
2017/11/16,3559.9601,3570.8677,3550.8547,3553.593
2017/11/15,3563.3876,3585.6146,3556.9185,3577.6826
2017/11/14,3591.6884,3613.6336,3581.3502,3609.4989
2017/11/13,3610.8591,3612.2703,3597.4963,3597.6028
2017/11/10,3594.9697,3601.401,3575.7132,3585.0184
2017/11/09,3589.8626,3590.8808,3569.7393,3571.9492
2017/11/08,3576.9808,3596.9489,3565.8939,3570.3756
2017/11/07,3575.0299,3576.6799,3548.1615,3549.7838
2017/11/06,3548.4272,3549.6932,3515.2697,3529.0476
2017/11/03,3531.2098,3540.3868,3505.628,3537.416
2017/11/02,3543.27,3551.9305,3531.5826,3551.9305
2017/11/01,3556.4217,3571.5733,3548.7261,3554.3734
2017/10/31,3553.722,3557.6527,3535.6407,3540.8225
2017/10/30,3550.615,3581.3618,3515.8769,3575.2094
2017/10/27,3578.2904,3582.7988,3562.7571,3565.2628
2017/10/26,3568.4866,3575.5193,3551.6174,3557.9836
2017/10/25,3557.3402,3558.8146,3541.8012,3544.7849
2017/10/24,3548.3476,3548.8124,3533.495,3536.0903
2017/10/23,3540.3958,3545.1962,3534.0731,3542.0188
2017/10/20,3538.2138,3539.4033,3518.8419,3522.4901
2017/10/19,3529.4934,3538.4282,3518.4092,3534.1297
2017/10/18,3541.6393,3543.1531,3531.267,3532.8805
2017/10/17,3531.3222,3542.1251,3524.4684,3532.4452
2017/10/16,3537.913,3560.9845,3534.0192,3553.2804
2017/10/13,3550.4625,3555.958,3542.829,3544.1627
2017/10/12,3545.8498,3550.1642,3531.6393,3545.1386
2017/10/11,3548.0218,3555.884,3538.4272,3540.873
2017/10/10,3542.4394,3543.5377,3517.0716,3532.3206
2017/10/09,3533.4047,3570.9744,3525.6179,3563.7323
2017/09/29,3506.7325,3515.2371,3497.7375,3497.7375
2017/09/28,3497.035,3502.2499,3493.3924,3501.4611
2017/09/27,3502.9599,3507.6204,3497.8423,3498.3993
2017/09/26,3501.2966,3505.0719,3489.7879,3493.7377
